track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
7jxHeJLVpnP7S08JFF4GBi,"Ciega, Sordomuda",Shakira,68,5hcKSTqKOLuzJgYIQileAe,Donde Estan Los Ladrones,1998-09-29,Latin Pop Classics,37i9dQZF1DX6ThddIjWuGT,latin,latin pop,0.746,0.876,1,-6.042,1,0.0345,0.0438,2.51e-06,0.112,0.928,119.97,267827
0jeS8PyyIRAG0A3t5DtL71,La Playa,Myke Towers,79,5PCQtgStgFE0UMZXd9YuYz,La Playa,2019-04-09,Academia Reggaetón,37i9dQZF1DXd8p9XRfIfUn,latin,reggaeton,0.796,0.683,10,-2.754,0,0.15,0.108,0.0,0.107,0.353,140.108,207731
7coyz3MhQbSL7tZyWFD5DL,Just Can't Let Go,Sir Charles Jones,39,7rEU6ow2WhvGWQr7HyTzKE,The Best of Sir Charles Jones - For Your Love,2008-01-10,Southern Soul BBQ Mix,3nTS97zUqxJBQeiXNRs963,rap,southern hip hop,0.804,0.398,5,-7.571,1,0.0428,0.722,0.0,0.0346,0.61,82.477,280173
3xCSmBYkXp6msX9z9MrFRc,Pow,Kendra Morris,12,0qax4WW0nNnABLe9GG49ft,Banshee,2013-10-01,Sexy Soul 2020,5EMARioe9z9eKOeWIAC2JW,r&b,neo soul,0.673,0.554,11,-7.156,0,0.0261,0.246,0.000446,0.0952,0.59,93.97,227800
57SRdgtkfzKxzyd4OgEfWW,Lost in Atlantis,Smartface,52,4YkCVmYPrmaLSZIunGngsm,Lost In Atlantis,2019-09-13,Tropical Vibes,37i9dQZF1DX6RA5ZrA5a23,latin,tropical,0.758,0.574,9,-7.283,0,0.036,0.193,0.921,0.119,0.398,105.001,203625
19HjHUjCfDrEYhVSIKG6nK,I'd Love to Change the World - 2004 Remaster,Ten Years After,60,6C2AlxVFIfvLsuWOJB1UKo,A Space in Time (Deluxe Version),1971-11-11,HARD ROCK CAFE,55ybnG2z8rpTIerRfnCsw6,rock,hard rock,0.384,0.516,9,-12.032,0,0.0345,0.202,0.18,0.114,0.371,118.129,224133
3tl7BKteH6tpxbZXuFeFf2,Como Soy,Mane de la Parra,0,0FkV6bTPRccFJ6noBsNtgl,Como Soy,2013-01-30,Latin Pop antiguo,4BmnnqWEQAamNoVjtjrQJP,latin,latin pop,0.666,0.768,7,-6.285,1,0.061,0.553,0.0,0.165,0.818,104.078,184027
0PXukVbYpvz40KcEFKnIw7,Don't Rush (feat. Headie One),Young T & Bugsey,76,1UX0F7yksh3rHlEJKvliAT,Don't Rush (feat. Headie One),2019-11-07,Rap Workout,37i9dQZF1DX76t638V6CA8,rap,hip hop,0.961,0.461,9,-8.684,1,0.27,0.202,0.00402,0.162,0.324,108.028,207640
6Ius4TC0L3cN74HT7ENE6e,Wet Dreamz,J. Cole,78,7viNUmZZ8ztn2UB4XB3jIL,2014 Forest Hills Drive,2014-12-09,Saxophone in Hip Hop - R&B Lounge - Jazz Rap,2ujrP2rPxu8ao7wNeG1ZOY,r&b,neo soul,0.504,0.705,6,-8.205,0,0.364,0.0752,0.0,0.128,0.584,175.483,239320
33JqYIiKMTwSOXZOrn3Rl5,Oh My God,Lord Siva,54,2FV8Re20yfz4MGAyOVprn3,Oh My God,2019-08-16,Contemporary Urban,6wyJ4bsjZaUKa9f6GeZlAO,r&b,urban contemporary,0.644,0.685,4,-7.377,0,0.0633,0.118,0.000693,0.192,0.436,86.995,157875
4Oz9NAlujs00kYGL4WTUNw,Smile,R5,49,1WqEP2K5Q0Vei7AVXb8Z1l,Sometime Last Night (Special Edition),2015-01-01,post teen pop,2ltt5ouiEO301o2jbxn30d,pop,post-teen pop,0.61,0.789,1,-5.485,0,0.0378,0.00221,0.0,0.122,0.57,92.021,201533
74lfGn1j0rBJ3YqR2mo4oU,Paracetamol,Declan McKenna,59,3HJiLDJgWA9Z0MvCxlzHYQ,What Do You Think About the Car?,2017-07-21,indie poptimism,1E5VdGGWkpDQ682gdvJAZH,pop,indie poptimism,0.489,0.683,0,-6.32,1,0.0295,0.099,8.84e-06,0.637,0.133,83.993,318373
1jGUG234vAsG4eMKZGMg6T,До небес,Andery Toronto,25,5F24hYahdlvAY10IZW4YD1,Немодный звук,2019-06-14,Russian Gangster Rap,0u0qLLE8MZc679RZWCk1TT,rap,gangster rap,0.55,0.758,9,-4.762,0,0.289,0.193,0.0,0.0721,0.443,84.592,172694
71CRvX5TW0CsiCxGZ00IfA,Jetty,Tycho,42,2ndLlrpXSt6w43yBnFuelU,Ninjawerks (Vol.1),2018-12-14,Electro Posé - Discoveries,6nZaTh6K1SwhdELFTmA99C,edm,electro house,0.34,0.683,5,-10.721,0,0.0438,0.848,0.932,0.151,0.169,124.993,233418
1ZhrREyOOeFV6TxDOyiPwu,Take The Money And Run,Steve Miller Band,67,0fjJOLqG3v7vXRYhz2wxPC,Fly Like An Eagle,1976-01-01,Classic Rock Drive,37i9dQZF1DXdOEFt9ZX0dh,rock,classic rock,0.564,0.645,0,-12.923,1,0.0484,0.0552,2.84e-06,0.151,0.836,99.302,170173
3fNnPoIaVT16aLZnswQdCV,Yo Se Que Tu Quieres (feat. Ñengo Flow),Sammy & Falsetto,58,01PhXmyyzAVc5bkcgS2cms,Yo Se Que Tu Quieres (feat. Ñengo Flow),2012,Reggaeton De Ayer,37i9dQZF1DWWU6Rfto8Ppm,latin,reggaeton,0.627,0.798,8,-4.746,0,0.112,0.297,0.0,0.133,0.896,180.051,208118
6EfsZW2pPBBDkiBMTGglEi,光線,Ghost like girlfriend,30,1vjROou4ersp3eu120Qk1Y,光線,2020-01-15,Dance Pop: Japan,37i9dQZF1DXahYFr91pFvG,pop,dance pop,0.636,0.744,0,-3.799,1,0.0291,0.101,0.0,0.0912,0.486,133.994,208333
4cumZShSrE76155WJ6kyGl,Last to Know,Roosevelt,21,40XQ4jfUBVX6OwpttxigCf,Young Romance,2018-09-28,Indie Poptimism,21nxmipQe5xtXoHHPaYfnY,pop,indie poptimism,0.608,0.883,11,-4.845,0,0.0315,0.0619,0.0692,0.152,0.611,129.987,237546
18VfHIPaCo0s6FTi1Fnp6T,Don't Wake Me Up,Chris Brown,62,4AGQTp6rk7v8fPbFu739l7,Fortune (Expanded Edition),2012-07-03,Mix ElectroPop//ElectroHouse// DeepHouse 2020,23swqzpOZwW1NhPiZ7iyFI,pop,electropop,0.602,0.691,7,-5.197,0,0.051,0.0548,0.0,0.144,0.206,127.967,222307
3HyMV2yCaI35Vy5Zddfe9H,Calypso - Original Mix,Efrén Atienza,27,6JUsBN1QpqfkfnOd45sCzW,Raiz,2019-06-30,Techno House 2020 👽 Best Collection 👻 Top DJ’s Electronic Music - Deep House - Trance - Tech House - Dance - Electro Pop,3QEYvCsVXZj8KuzE0bDmcI,edm,electro house,0.701,0.719,10,-13.973,0,0.0402,0.0983,0.781,0.311,0.159,107.997,330000
0FZ4Dmg8jJJAPJnvBIzD9z,ZEZE,Kodak Black,83,5n1GSzC1Reao29ScnpLYqp,Dying to Live,2018-12-14,Hip pop,1Sc7bobknESH7SXQcnmoX5,r&b,hip pop,0.861,0.603,8,-5.788,0,0.176,0.0521,0.0,0.0924,0.504,98.043,228760
4HbeGjbt7u3pvwDk1vN7P0,Mystery of Love,Sufjan Stevens,67,7K0x1O9gqMQlDwbMkyCCIM,Call Me By Your Name (Original Motion Picture Soundtrack),2017-11-03,Urban contemporary,1ZlL3IQS8eB0s0RMxz02yD,r&b,urban contemporary,0.365,0.273,4,-16.526,0,0.038,0.94,0.431,0.109,0.238,132.285,248965
2QbuqnxPaHCsYnlbAZDxvV,Try Me Out,Corona,48,6rrPmmb2lQd5pNRL6HKBZx,The Rhythm of the Night,1994,90s Dance Hits,50cXvxgMGrvoUeLhkzCyIO,pop,dance pop,0.753,0.77,7,-8.655,0,0.035,0.0489,0.000397,0.251,0.558,130.977,206880
6Q2K4e7Yu09yOqzSZOVmk9,Celebrate,Jean Baylor,24,2Jz59fkG5oJPnn4smKB2HZ,Light Up The World,2011-11-22,Christmas Soul,6FZYc2BvF7tColxO8PBShV,r&b,neo soul,0.696,0.828,6,-3.586,1,0.176,0.1,0.0,0.195,0.892,103.02,174000
7jzldCBnJjpJM3epzJ85KE,Tongue Tied (with YUNGBLUD & blackbear),Marshmello,78,3NTBbNcEuBN3XKkUfk4pil,Tongue Tied (with YUNGBLUD & blackbear),2019-11-13,Electropop,2Z5cPJ6Z4EVZAfF08amjvL,pop,electropop,0.628,0.821,1,-2.721,0,0.0525,0.0208,0.0,0.426,0.465,93.001,186024
14WC41AQDTPVzRUpvcIenM,Birdsong,Claptone,44,3oGTPoEgDlNxSDMmaWBDS9,Fantast,2018-06-08,Music&Other Drugs,5jROYSZSL7cO0jGAqkPx7C,pop,indie poptimism,0.626,0.546,1,-7.257,0,0.0296,0.0207,0.0118,0.0769,0.263,118.964,166893
3N6V8ppRNlbAhqwFzlGgHP,Everything I Said,The Cranberries,46,5GugLrmYMl5VRoe2zNgLGp,No Need To Argue,1994-10-03,The Cranberries Best Of,4E3K9oQgvLcKEz0wgBBXxD,rock,album rock,0.419,0.397,3,-10.534,1,0.0264,0.00411,0.000219,0.196,0.0737,97.304,232760
1gm616Plq4ScqNi7TVkZ5N,Call Out My Name,The Weeknd,11,3iVFKUpkS32p2YcLMA02u6,"My Dear Melancholy,",2018-03-29,PROJECT: Contemporary,6HaCi9bqaiuSZEDfCEmwyo,r&b,urban contemporary,0.489,0.598,1,-4.929,1,0.036,0.218,0.0,0.35,0.172,134.045,228373
0kdVIAjTAkAFo7dYdciDU1,Crowd Control - Radio Edit,Dimitri Vegas & Like Mike,56,5YowVsaJvcAgQcvES9ttRW,Crowd Control (Radio Edit),2017-10-25,BIG-ROOM NEVER DIES !,4QtO2XySphMOJt7pX0yaVi,edm,big room,0.345,0.955,11,-2.257,0,0.088,0.0594,0.642,0.132,0.115,139.927,159429
4q4c1LAerpInH9yUanIIBv,Es geht voran,RAF Camora,72,2XdEwWWUpWnWhcnaXAPrDf,ZENIT RR,2020-01-10,Modus Mio,37i9dQZF1DX36edUJpD76c,rap,hip hop,0.732,0.816,11,-6.174,1,0.0399,0.0345,0.00219,0.11,0.617,132.954,179072
5536iVazwUoV1WfdFV4vRs,Los Angeles,Bryce Vine,0,5FNMVP5Bd0P1EM0NmhhsWV,Los Angeles - Single,2016-02-26,A Loose Definition of Indie Poptimism,4ZO0wp9G8FA3X6oYNBzda6,pop,indie poptimism,0.712,0.797,9,-6.206,1,0.0542,0.0682,0.0,0.253,0.872,150.095,193301
7tQ24skemknA6PPh6gwFi1,Mejores Amigos,Yera,75,4JFLZE2lAjETtE7uvms4Fo,Mejores Amigos,2019-09-26,Latin Pop VIP,37i9dQZF1DX1QnNyJOBQBv,latin,latin pop,0.624,0.74,4,-6.965,1,0.0363,0.156,0.0,0.103,0.905,89.983,205369
2y4Q50w1Q43pVp01ZUMK75,Insanity,Quiet Riot,37,0qAlpkwW1aQ9ihLpXOedXz,Hollywood Cowboys,2019-11-08,Hard Rock,37i9dQZF1DX1X7WV84927n,rock,hard rock,0.351,0.988,9,-2.288,1,0.165,0.000715,0.107,0.593,0.279,123.233,283295
6SYSu569pfYdkDT9A5lZqi,CUIDAO POR AHÍ,J Balvin,72,6ylFfzx32ICw4L1A7YWNLN,OASIS,2019-06-28,VidaLoca - Latin / Raggaeton / Hip Hop ©,7EPbNmUW9nkRplDLSN9te4,latin,latin hip hop,0.845,0.813,4,-2.979,0,0.077,0.111,0.00241,0.174,0.586,90.98,198320
4TUuAXGt8SFNcl7ves2nPe,Freaks,Timmy Trumpet,28,17iIPpYhxqp1l1nNd2KJTO,Freaks,2014-04-10,Fitness Workout Electro | House | Dance | Progressive House,6KnQDwp0syvhfHOR4lWP7x,edm,electro house,0.905,0.92,9,-3.326,1,0.0811,0.0016,0.913,0.0647,0.744,128.027,274327
1FTTvjvgX2Qd9ZJqo36m1C,Nada Va Pasar,Yaga & Mackie,54,1y7wpOi7VVJfibGmDEwMn6,Los Mackieavelikos',2015-10-25,Reggaeton De Ayer,37i9dQZF1DWWU6Rfto8Ppm,latin,reggaeton,0.745,0.744,5,-8.23,1,0.0837,0.0266,1.84e-05,0.0959,0.849,96.026,244663
0GzsAoBHWscgaKbK3paOJz,I Want the Bass Kick,Viciouz Beatz,24,2KvvCHBrSs1nLj0DylO8ut,"Ladys Love Ladys - Electro House Music, Vol. 2",2013-02-18,Waves Pop and EDM,64k01l4j6QtnZ8jMaI84AA,edm,pop edm,0.878,0.737,7,-4.326,1,0.0522,0.00336,0.604,0.112,0.56,125.978,259178
0eFvoRSTTaR2q8bSWVjwfp,Welcome To The Jungle,Guns N' Roses,14,4a92B7gXZWKJopxs6gWgqb,Greatest Hits,2004-01-01,Rock Classics,37i9dQZF1DWXRqgorJj26U,rock,classic rock,0.456,0.978,10,-4.869,0,0.112,0.0301,0.499,0.313,0.327,123.411,271867
3GMy4AOJogX3mMsoom1s0Z,Remember,Seinabo Sey,55,0rCgUCr9lTI64dezlg2Xjr,I Owe You Nothing / Remember,2018-03-16,Urban contemporary,0qOJuaqHeg4u1i6gjPKnxE,r&b,urban contemporary,0.479,0.414,8,-7.413,0,0.0358,0.873,3.1e-05,0.156,0.274,78.102,252393
1On4Zw5nSEJKpGIGSK8QYd,Caffè Mocha,Jazzinuf,44,3lJ3wJoBUclrt7c1QNHAwv,Dazzle,2018-11-16,Sunny Beats,37i9dQZF1DXbtuVQL4zoey,latin,tropical,0.879,0.544,0,-5.568,1,0.203,0.215,0.731,0.157,0.783,93.997,89361
5iwz1NiezX7WWjnCgY5TH4,Calma - Remix,Pedro Capó,86,1tFnP9PwIMeMIuj92mfswZ,Calma (Remix),2018-10-05,Latest Latin American Hits 2020,51LvliKED7oZNJR8XCiPip,latin,latin hip hop,0.826,0.773,11,-4.218,0,0.0524,0.323,0.0,0.143,0.761,126.899,238200
4kOy2SbIbkqI55aiAVoe6r,Don't Turn Your Love Away,Ballin Entertainment,0,5L1xcowSxwzFUSJzvyMp48,Ultimate Freestyle Mega Mix,2008-04-20,Latin Hip Hop/Freestyle,2MYEUjX0YAI9dxrBDzoCK7,latin,latin hip hop,0.68,0.688,0,-13.747,0,0.0335,0.0142,1.68e-06,0.343,0.903,127.98,142994
2KjYhaRlB5NtCJ0JotvJhZ,Drive,The Cars,5,3OMy9JiGOcTw2JbrBDcraL,The Cars: The Definitive,2002-03-11,80's Songs | Top 💯 80s Music Hits,65HtIbyFkaQPflCa4oW8KO,pop,electropop,0.424,0.86,6,-4.29,1,0.0342,0.0196,0.000343,0.306,0.38,111.497,234400
0MoB0WyFkyRFAn1CWpcvCo,Celebration,Junko Ohashi,30,10BIzys0QO4l9UQGay0iRI,THE BEST SONGS of JUNKO OHASHI,1998,City Pop 1985 シティーポップ,3j2osvmecEao5nmo9jZ5df,rock,album rock,0.732,0.76,1,-5.545,1,0.0748,0.221,0.0,0.0934,0.715,106.067,275093
6EFCTbFDID2uGkWINtvqLL,Lausd,Jurassic 5,25,6I4sWoNs2IlWUyMmJ7VDFw,Quality Control,2000-01-01,Southern California Hip Hop Primer,206vi9Q0p3juAU73flxPsz,rap,southern hip hop,0.925,0.775,10,-6.47,0,0.223,0.158,0.0,0.658,0.724,94.748,247907
5t3FYiaVQ9c5wqt9RwQDFQ,Long Kiss Goodnight,The Notorious B.I.G.,0,2sRdk7s8ObFBEn3ZoPmE5r,Life After Death (Deluxe Version),1997-03-04,90s Hiphop / Gangsta Rap,5yGuoOwRQF3o8NVRRlvCj7,rap,gangster rap,0.511,0.851,7,-7.673,1,0.46,0.114,0.0,0.333,0.365,174.588,318467
1VJwtWR6z7SpZRwipI12be,Candy,Doja Cat,85,54tInqO543zy0Y5F2VsUQI,Amala,2018-03-30,2020 Hits & 2019  Hits – Top Global Tracks 🔥🔥🔥,4JkkvMpVl4lSioqQjeAL0q,latin,latin hip hop,0.689,0.516,8,-5.857,1,0.0444,0.513,0.0,0.163,0.209,124.876,190920
6nMcYSIgEHl2yYKzJL6oOA,Growler,Markus Klee,0,4xt6SqwBihjK3Tux7kJazg,Criminal Bassline: Various Artists I,2017-09-15,Underground Party | Hypnotic | Minimal | Acid | Big Room | Tech | Liquid,29jj7pQlDqnWclbHQk21Rq,edm,progressive electro house,0.809,0.811,1,-8.871,1,0.0815,0.00913,0.883,0.0705,0.832,123.004,378000
5yY9lUy8nbvjM1Uyo1Uqoc,Life Is Good (feat. Drake),Future,93,5uCEoLCj3ZZZ1EtzQdQWVl,Life Is Good (feat. Drake),2020-01-10,2020 Hits & 2019  Hits – Top Global Tracks 🔥🔥🔥,4JkkvMpVl4lSioqQjeAL0q,latin,latin pop,0.676,0.609,2,-5.831,0,0.481,0.0706,0.0,0.152,0.508,142.037,237735
174UISK3l7VRbigEHxEev7,Can't You See (feat. The Notorious B.I.G.),Total,61,4uLoT81NWVFx09mkfnGCHb,Total,1996-01-30,The Sound of Urban Contemporary,07zF8MjQPsiYUXiAIGZ5TA,r&b,urban contemporary,0.744,0.574,8,-9.445,0,0.0651,0.165,1.27e-05,0.295,0.805,86.278,281880
0mRDCsoHDP9vbEK9MOuY7n,You & I,TRXD,50,5lAYF6xbupcd0O1amp1OzB,You & I,2019-10-25,Pop / Dance,6mXh8CUBMBsBUu88a4eAQV,pop,dance pop,0.68,0.867,1,-6.054,1,0.0719,0.122,1.3e-05,0.0645,0.667,117.012,163077
5jR3S5U8KlA2zpEL3JEHeI,Immortal - Original Mix,DVBBS,27,7AZUeMqaRkwPUmZESkul4W,Immortal,2014-04-21,Gym (Melbourne Bounce/Progressive House),5BqOZpVEqRDfZScvW1QUyA,edm,progressive electro house,0.338,0.97,2,-3.74,1,0.154,5.15e-05,0.49,0.0647,0.523,194.997,302747
0PwPkm93L2dbWWmboTVwpq,Treat You Better - Ashworth Remix,Shawn Mendes,2,00N0PKZnGha0hFnUF6IZ5k,Treat You Better (Ashworth Remix),2016-08-16,EDM - pop remixes,0cvVad4XizGbOS0vlwZYS5,edm,pop edm,0.704,0.627,1,-6.724,1,0.0586,0.201,0.0,0.102,0.601,92.919,232667
1M4qEo4HE3PRaCOM7EXNJq,Adore You,Harry Styles,91,5SL9nXZYZZl68bHwaM8uLa,Adore You,2019-12-06,2020 Hits & 2019  Hits – Top Global Tracks 🔥🔥🔥,4JkkvMpVl4lSioqQjeAL0q,latin,latin pop,0.676,0.771,8,-3.675,1,0.0483,0.0237,7e-06,0.102,0.569,99.048,207133
0vIx1UujIOIF512NlNDm5k,Caile,"Tito ""El Bambino""",49,5nFM7HjmcxHy3YdOAp3WG8,Hits,2010-01-01,Reggaeton viejito🔥,0si5tw70PIgPkY1Eva6V8f,latin,reggaeton,0.843,0.797,1,-4.962,1,0.0894,0.0833,2.16e-06,0.229,0.697,96.948,191078
0rwrNoVmmr7iLxY3VFqjJ8,Double Trouble,Lynyrd Skynyrd,0,6TBwXfQCeLoVIOW53dNLqz,The Complete Collection,2008-01-01,Southern Rock/Classic Rock,0QUlq0LMDVXSBtbyYLTyZh,rock,classic rock,0.673,0.805,2,-8.797,1,0.0369,0.397,0.0,0.131,0.82,96.004,169307
0lwkTJnLBVWvEnxtku7Msy,Alright,Logic,64,1Mk7Lei0Ra3hawezqmad5V,Under Pressure (Deluxe),2014-10-21,Hip Hop Controller,37i9dQZF1DWT5MrZnPU1zD,rap,hip hop,0.807,0.693,11,-5.056,1,0.0481,0.0504,7.75e-06,0.0762,0.142,127.035,218280
6U6gLFgQVsZKybsknbxtdZ,Amsterdam,Frans,44,5EmSx1hh3GY5A559CM5kz3,Amsterdam,2019-09-20,Pop / Dance,6mXh8CUBMBsBUu88a4eAQV,pop,dance pop,0.845,0.673,4,-5.513,0,0.064,0.0792,1.47e-05,0.0878,0.914,109.993,177761
7lY8aoN3wUR3NY4nUwigPv,"Paint It, Black - (Original Single Mono Version)",The Rolling Stones,61,1IeXdR2ptc5Jhxmko89CgE,Singles 1965-1967,2004-07-12,Southern Rock/Classic Rock,0QUlq0LMDVXSBtbyYLTyZh,rock,classic rock,0.496,0.859,5,-7.927,0,0.0934,0.0135,0.065,0.349,0.768,159.694,224133
41Fflg7qHiVOD6dEPvsCzO,Worth It,Fifth Harmony,74,0zAsh6hObeNmFgFPrUiFcP,Reflection (Deluxe),2015-01-30,Electropop - Pop,5TiiHps0hNCyQ6ijVkNZQs,pop,electropop,0.884,0.765,8,-3.865,1,0.0882,0.063,7.04e-06,0.118,0.594,99.987,224573
2l23LAy30QmkVaRgHVobtt,Genesis - Miami Mix,Austin Pettit,30,6sYjN7bz6xaOoyqcKVhvfp,Space,2019-12-17,Techno House 2020 👽 Best Collection 👻 Top DJ’s Electronic Music - Deep House - Trance - Tech House - Dance - Electro Pop,3QEYvCsVXZj8KuzE0bDmcI,edm,electro house,0.549,0.809,9,-9.103,1,0.0505,0.0608,0.876,0.114,0.526,124.991,376810
4AMNoX4gzC25M4I00poxI2,No te enamores,Efecto Pasillo,61,0yxb8LtH8V3TPsr0bkuPl2,No te enamores,2019-01-11,Latin Pop Songs,5uOMV7g6vp8WxoqXfkzKaw,latin,latin pop,0.653,0.761,10,-5.097,1,0.0785,0.12,0.0,0.102,0.779,180.045,220044
3WKolcmqOziNUdcAnoHCLC,Kahalari,Lstn,22,2pJP420hDCMBUsy41DAayE,Kahalari,2019-05-27,Deep Electronic Music 2020 & Progressive House,5CMvAWTlDPdZnkleiTHyyo,edm,progressive electro house,0.598,0.762,10,-7.365,0,0.0333,0.00206,0.843,0.0883,0.239,115.978,235654
7ouMYWpwJ422jRcDASZB7P,Knights of Cydonia,Muse,69,0lw68yx3MhKflWFqCsGkIs,Black Holes and Revelations,2006-06-19,"Muse Radio - (Uprising, Starlight, Supermassive Black Hole, Madness)",0dAbaJtkS9st5o0cBe1Zcu,rock,permanent wave,0.366,0.963,11,-5.301,0,0.142,0.000273,0.0122,0.115,0.211,137.114,366213
0KE8xLEPrhrvc02uW1JMhv,Magic,Vacation Manor,0,5xDBmpRQR5GHFpo6Qba8KY,"Girl, Say",2016-04-23,Indie Poptimism,21nxmipQe5xtXoHHPaYfnY,pop,indie poptimism,0.565,0.772,7,-5.626,1,0.0312,0.111,0.000101,0.155,0.509,126.993,279560
0LtOwyZoSNZKJWHqjzADpW,Feels Like We Only Go Backwards,Tame Impala,75,3C2MFZ2iHotUQOSBzdSvM7,Lonerism,2012-01-01,Ultimate Indie Presents... Best Indie Tracks of the 2010s,37i9dQZF1DWTHM4kX49UKs,pop,dance pop,0.303,0.9,2,-2.352,0,0.0574,0.0277,0.635,0.11,0.491,149.508,192960
7MNI1Tye1eMDOe2nDBjafd,One,Måns Zelmerlöw,58,43sYIQXfwy1c0cCDsE8GkP,TIME,2019-10-18,Most Popular 2020 TOP 50,1fqkbjEACMlekdddm5aobE,r&b,urban contemporary,0.533,0.664,11,-7.485,1,0.0735,0.369,0.0,0.0977,0.508,179.819,199013
0WKYRFtH6KKbaNWjsxqm70,Gin And Juice (feat. Dat Nigga Daz),Snoop Dogg,72,7f9KDGqY7X2VLBM5aA66KM,Doggystyle,1993,Southern California Hip Hop Primer,206vi9Q0p3juAU73flxPsz,rap,southern hip hop,0.549,0.853,7,-4.293,1,0.188,0.0285,0.000296,0.618,0.346,94.695,211493
5YHR8wBR5jXfGtP766NiAT,If It Ain't Love,Jason Derulo,60,7HoaC5xw6TEBJqZCcBW3Cl,If It Ain't Love,2016-04-01,ELECTROPOP,2UsEj2GUukV0GLbsE3rldz,pop,electropop,0.503,0.843,10,-4.991,0,0.316,0.0487,0.0,0.344,0.778,128.63,203105
3Ex5RFJRUdpHcDOLXJOVLy,Raising Hell (feat. Big Freedia),Kesha,72,4goVotvvq8GkK7OBbZclid,Raising Hell (feat. Big Freedia),2019-10-24,Girl On Fire,37i9dQZF1DX4F2k37fMTyn,r&b,hip pop,0.676,0.869,1,-4.689,0,0.132,0.00134,6.77e-05,0.0692,0.271,114.991,169681
6xW2g0c5uSoa3S6xk9eI4j,W (feat. Gunna),Koffee,74,4CGh0wfCdEh3xZVHx8uJK5,W (feat. Gunna),2019-11-26,New Hip Hop‏‏​​   ‍,5WNUX6jisX0NRlVDTm6RDd,r&b,urban contemporary,0.856,0.721,6,-6.813,0,0.0779,0.178,2.14e-05,0.0913,0.902,100.98,230151
5dANgSy7v091dhiPnEXNrf,Put On,Jeezy,68,0U54jjqJhihezshU9t9cuO,The Recession,2008-01-01,The Sound of Southern Hip Hop,18jT9NMRZifv6cMtK2jWD4,rap,southern hip hop,0.653,0.77,9,-6.091,0,0.0353,0.00342,0.0,0.0887,0.272,137.616,321293
5F65SKdHWD9l4Nl4kgMcWG,Outside - Hardwell Remix,Calvin Harris,38,3SeFkF7fa4RNRxfH4DSvoS,Outside (Remixes),2015-04-10,EDM - pop remixes,0cvVad4XizGbOS0vlwZYS5,edm,pop edm,0.512,0.986,2,-3.04,0,0.0387,0.000678,0.00357,0.0463,0.167,127.997,296240
423hwXFgoN8RYmqLoLuVvY,"No Woman, No Cry - Live At The Lyceum, London/1975",Bob Marley & The Wailers,70,5mvQHYARofQRsOE2cqBzik,Live!,1975-01-01,Classic Rock Retrogamer,6gUFdcGzKAHyDXY9TKC6cP,rock,classic rock,0.655,0.675,1,-9.352,1,0.0599,0.272,0.0236,0.727,0.587,77.589,427800
5fqt5nfPEgbOuIajbZmkBv,Me and Your Mama,Childish Gambino,2,0jR6E4KQGrVLbnG6Fw3pe9,"""Awaken, My Love!""",2016-12-02,Groovy // Funky // Neo-Soul,0JmBB9HfrzDiZoPVRdv8ns,r&b,neo soul,0.55,0.451,5,-11.754,1,0.0363,0.00957,0.0228,0.0712,0.247,117.951,379227
1bQhZOoXYqjXs7u7rFXo0h,You & Me,James TW,77,3GNzXsFbzdwM0WKCZtgeNP,Chapters,2019-04-26,urban contemporary,4WiB26kw0INKwbzfb5M6Tv,r&b,urban contemporary,0.714,0.686,11,-6.333,1,0.0445,0.203,7.76e-06,0.102,0.828,127.015,231653
2nDRtDihYqKsHUbxheXRTR,The Devil's Tears - Sam Feldt Edit,On June,5,50IG2595wL2PfnZ4JjeZhh,The Devil's Tears (Sam Feldt Edit),2015-10-30,Chillout & Remixes 💜,4NlAd9NpIa92IjErMyAriM,pop,indie poptimism,0.798,0.595,4,-8.326,1,0.0421,0.0277,0.446,0.0575,0.718,111.998,240257
2fmkr30bTTg1Y06D0ROcHU,You Make Me Wanna...,Usher,0,5ga3Z249ZoyB2OHO6J0rR0,My Way / 8701,2005-09-03,"Back in the day - R&B, New Jack Swing, Swingbeat, RNB..etc.",3a9y4eeCJRmG9p4YKfqYIx,r&b,new jack swing,0.758,0.63,5,-7.581,0,0.0537,0.0357,0.0,0.115,0.936,164.086,220107
22SXyL6pUjwIvGWvgGjLov,Can't Feel My Face - Martin Garrix Remix,The Weeknd,56,12yYl13Ce7u8LuhtEl75aQ,Can't Feel My Face (Martin Garrix Remix),2015-11-06,EDM - pop remixes,0cvVad4XizGbOS0vlwZYS5,edm,pop edm,0.608,0.722,9,-5.55,0,0.107,0.00791,2.84e-05,0.315,0.121,128.009,252933
7KkaLfkFpMErkarBZivJbP,Lucky,Dehd,48,5Zqz0ZyO7qdLIvAqaPn2YZ,Water,2019-05-10,Ultimate Indie Presents... Best Tracks of 2019,37i9dQZF1DWTc5QDlvD7t0,r&b,hip pop,0.637,0.722,7,-4.016,1,0.0292,0.114,0.0644,0.0742,0.302,130.632,153415
